I1,I2,I3,I4,Amm,Contract,Dep,Sprc,PRC,ZIP,SPECcode,SpecNum,Result
184,178,0,0,6858.45,30015,3,1,1,60639,59,12,1
11,181,87,811,2.82,33233,0,0,0,60000,300,10,1
11,171,42,188,4500,65968,6,7,0,60655,348,57,1
250,175,0,0,1120.59,33348,4,6,0,60639,509,13,1
22,184,101,427,10873.62,31805,16,6,0,60622,6,13,1
11,181,85,829,237.86,32528,17,12,1,60696,654,12,1
11,171,20,17,14832.48,30545,12,12,1,60139,487,12,0
250,175,0,0,16786.42,31190,4,6,0,60640,936,12,1
241,144,0,0,25889.62,25075,16,6,0,60616,988,99,0
11,181,15,542,1800,26313,7,5,1,60411,740,97,0
11,181,29,849,114688.59,12687,12,5,1,60616,767,37,0
11,181,28,144,989.89,19755,12,12,1,60609,123,71,0
11,171,300,583,2181.92,19755,12,12,1,60609,123,71,0
250,135,0,0,741.68,27270,4,6,0,60602,244,11,0
22,175,1,806,13076.09,58864,4,6,0,60651,761,45,1
11,171,15,471,4200,27033,2,3,1,60631,595,10,0
22,185,400,168,8575.98,50119,9,6,3,60647,87,90,1
11,171,27,240,3043.15,19755,12,12,1,60609,123,71,0
123,172,0,0,19795.1,57245,6,7,0,60603,687,44,1
11,171,28,131,69251.09,18086,10,16,1,33178,507,65,0
167,167,0,0,65430,34450,1,23,2,60651,245,13,1
11,171,69,438,2313.35,24932,3,5,1,60101,364,73,0
11,171,27,669,13724.74,20337,10,16,1,60609,645,66,0
250,175,0,0,1497.94,33025,4,6,0,60661,955,12,1
11,181,41,682,130.3,33233,0,0,0,60000,300,10,1
11,171,302,619,3789.71,60151,2,3,1,60630,283,13,1
11,181,87,440,6066,33232,0,0,0,60000,508,10,1
138,174,0,0,1514.25,29554,12,2,2,60540,56,11,1
11,181,15,362,2946.25,24932,3,5,1,60101,364,73,0
11,171,15,309,1125,26313,7,5,1,60411,740,97,0
11,171,389,262,441.4,28296,7,12,1,11747,538,10,1
22,175,1,80,76255.37,33578,4,6,0,60653,510,13,1
22,175,6,420,2459.72,28399,4,6,0,60651,850,11,1
22,175,0,912,5914.68,31999,4,6,0,60612,59,13,1
184,188,0,0,3076.37,37875,3,2,3,60674,431,13,1
11,181,0,353,905,24835,2,5,1,46406,957,79,1
22,185,8,829,5769.24,77185,4,6,0,60606,114,15,1
184,188,0,0,250521.35,42311,3,1,1,60476,86,16,1
106,171,0,0,91.75,19393,15,41,3,60197,798,37,1
22,187,0,494,2572.05,51158,27,6,3,60624,171,12,1
22,185,5,961,5615.36,67401,4,6,1,60607,857,59,0
250,165,0,0,2175.45,31483,4,6,0,60640,739,12,1
11,171,69,779,10800,30565,3,12,1,60675,213,11,0
22,185,1,463,44700.66,33370,4,6,0,60630,508,13,1
11,171,88,287,2742.43,22875,2,26,5,60616,975,79,1
188,179,0,0,91263.38,46602,11,1,1,60609,140,20,1
184,188,0,0,21599.49,44315,3,2,2,60674,423,94,0
22,175,3,35,5035.97,43963,4,6,0,60644,913,30,1
22,174,102,549,4485.48,33768,0,6,0,60612,154,14,0
11,181,27,838,1850.99,21974,10,16,1,60641,645,66,0
11,171,89,420,18400,29860,3,12,1,60516,818,10,1
11,171,301,416,52282.7,14731,2,3,1,60610,318,53,0
184,178,0,0,12149.02,27562,3,1,1,60622,166,10,1
184,178,0,0,16513.01,29716,3,2,2,60606,283,11,1
22,185,4,167,3611.62,44223,4,6,0,60632,53,30,0
11,171,27,357,542.75,19755,12,12,1,60609,123,71,0
11,161,18,662,5412.16,24027,10,5,1,60609,610,86,1
11,171,388,715,93.25,19539,0,0,0,60000,519,65,1
11,181,0,715,42440,27765,0,0,0,60000,939,10,1
22,175,4,368,3854.4,31293,4,6,0,60660,940,12,1
138,174,0,0,11280.11,29707,12,7,0,60693,257,12,1
11,171,20,938,254779.82,6082,18,7,0,11803,601,26,1
11,181,16,20,3531.4,31001,11,12,1,60609,681,11,0
11,171,303,438,2906.25,11763,2,7,0,60107,639,46,1
11,181,87,128,332.9,33233,0,0,0,60000,300,10,1
22,185,2,687,4619.34,68170,4,6,0,60640,169,60,1
11,171,32,149,3520,24845,6,5,1,60428,439,84,1
11,181,29,239,1250,34964,12,5,1,60126,627,12,1
11,171,389,281,1664.86,25098,2,26,5,60680,996,89,0
185,169,0,0,395929.08,42450,2,4,0,60007,18,13,1
250,175,0,0,12521.19,31298,4,6,0,60628,940,12,1
250,175,0,0,1833.34,43640,4,6,0,60617,54,30,1
11,161,18,779,404.11,24027,10,5,1,60609,610,86,1
11,181,41,948,384.91,28364,12,5,3,60678,380,10,0
106,181,0,0,114.99,19393,15,41,3,60197,798,37,1
11,181,302,372,432.85,28295,7,12,1,60628,538,10,0
11,161,18,662,2366.2,24027,10,5,1,60609,610,86,1
11,171,88,689,5806.67,26053,2,26,3,60134,558,95,1
138,184,0,0,2000,21750,0,19,0,60607,316,83,0
250,165,0,0,1916.67,31283,4,6,1,60622,937,12,1
184,188,0,0,698574.7,62425,3,1,0,60062,432,13,0
22,185,8,563,4777.5,43924,4,6,0,60619,430,31,1
22,175,4,146,552.54,33346,4,6,0,60651,508,13,1
11,171,87,399,12.07,33233,0,0,0,60000,300,10,1
241,164,0,0,484.72,33697,16,6,0,60660,65,14,1
11,181,300,962,37393.76,5432,0,0,0,60000,0,0,1
138,174,0,0,6640.82,35593,0,19,0,60646,705,16,0
241,174,0,0,83266.82,53085,16,6,0,60602,256,38,0
11,181,29,836,295.58,74381,11,12,1,60609,552,50,1
185,179,0,0,148024.87,32854,2,4,0,60439,140,13,0
11,181,85,0,241.52,33233,0,0,0,60000,300,10,1
11,181,29,758,9,33233,0,0,0,60000,300,10,1
22,185,400,654,7692.4,49948,9,6,3,60609,87,90,1
250,165,0,0,3860.27,31253,4,6,1,60618,937,12,1
11,171,31,920,15344.4,26158,12,5,1,60661,394,83,1
11,171,91,106,22.5,33233,0,0,0,60000,300,10,1
11,171,27,428,1022.11,33233,0,0,0,60000,300,10,1
22,175,6,647,352.81,33352,4,6,0,60630,509,13,0
22,185,400,687,656.26,50008,9,6,3,60616,87,90,1
22,175,6,646,10443.85,44149,4,6,0,60628,912,30,1
250,175,0,0,8060.99,31498,4,6,0,60640,953,12,1
22,175,400,438,1602,50216,9,6,3,60618,114,91,1
22,185,5,556,2089.38,48791,4,6,0,60616,509,13,1
22,175,5,440,536.35,33014,4,6,0,60661,937,12,0
11,171,30,894,4936.35,30545,12,12,1,60139,487,12,0
11,171,28,854,957.07,19755,12,12,1,60609,123,71,0
11,181,17,0,12515.05,64970,9,7,0,60614,686,55,1
250,175,0,0,9937.88,44216,4,6,0,60615,53,30,1
250,135,0,0,92895.18,28656,4,6,3,60602,960,11,1
11,171,15,292,96924.5,17516,0,0,0,60000,512,45,1
11,171,67,755,1465.07,33320,3,12,1,60515,731,12,1
106,181,0,0,1162.68,19393,15,41,3,60197,798,37,1
22,175,5,212,10908.61,58869,4,6,0,60624,761,45,1
22,185,3,821,3183.22,55268,4,6,0,60670,53,30,1
11,161,92,529,714,38318,2,3,1,60630,282,13,1
138,174,0,0,1779.16,22223,18,19,0,60601,637,86,0
11,171,302,164,1127.96,28297,2,26,3,60000,924,99,1
11,171,29,424,2364.1,49569,12,5,1,60638,124,13,1
11,181,301,291,254546.66,54698,2,26,5,60606,172,13,1
11,181,302,98,2680.1,74381,11,12,1,60609,552,50,1
22,175,0,651,18299.3,32004,4,6,0,60622,59,13,1
250,165,0,0,237.18,31973,4,6,0,60623,66,13,1
22,175,3,171,9833.2,43686,4,6,1,60607,54,30,1
250,175,0,0,3183.51,57501,4,6,0,60608,553,44,1
241,164,0,0,1012.46,33687,16,6,0,60608,64,14,1
11,181,41,633,904030.62,34921,0,0,0,60000,502,13,1
11,171,27,500,2245.78,28296,7,12,1,11747,538,10,1
188,189,0,0,153774.95,30612,11,8,1,60193,980,11,1
22,185,5,112,2800.11,67622,4,6,0,60608,169,60,1
11,171,29,381,116.96,24835,2,5,1,46406,957,79,1
250,175,0,0,18673.06,33025,4,6,0,60661,955,12,1
184,178,0,0,2533.16,18651,3,2,5,60654,339,63,0
11,181,301,698,504664.24,26753,2,3,1,60439,431,10,1
11,181,41,388,1562.97,28364,12,5,3,60678,380,10,0
188,179,0,0,26192.1,58744,11,8,1,60631,625,24,1
11,171,31,476,64.99,33233,0,0,0,60000,300,10,1
250,175,0,0,3346.76,43653,4,6,0,60608,53,30,1
22,175,1,143,6807.07,49411,4,6,0,60622,733,12,1
22,185,5,57,2277.8,28395,4,6,0,60649,850,11,1
111,711,0,0,340960,26625,0,0,0,60000,15,10,1
11,171,42,749,999.8,33233,0,0,0,60000,300,10,1
105,181,0,0,2188277,51282,34,7,0,60602,375,35,1
250,175,0,0,267.75,48788,4,6,0,60622,509,13,1
11,171,43,29,2500.06,28364,12,5,3,60678,380,10,0
11,181,1,407,520.1,28775,0,0,0,60000,144,10,1
250,175,0,0,77550.24,43933,4,6,0,60661,885,25,1
11,171,93,4,4530.52,30012,18,7,0,60612,387,12,1
11,161,92,111,11231.25,22966,0,3,1,60009,735,87,1
11,171,30,711,3775.17,21860,10,16,1,60638,645,66,0
185,179,0,0,12007.33,19393,15,41,3,60197,798,37,1
11,171,15,549,3270.96,28245,11,12,1,60618,552,10,1
11,181,28,757,6051.5,21859,10,16,1,60636,645,66,0
11,171,68,27,298.29,33233,0,0,0,60000,300,10,1
106,181,0,0,70.41,19393,15,41,3,60197,798,37,1
11,181,19,371,282520.6,67793,9,7,0,60605,215,60,1
11,181,15,981,56735.4,3718,23,7,0,60605,736,17,1
131,173,0,0,1900,32230,29,5,1,60654,459,12,1
22,174,102,440,16281.52,66277,16,6,3,60640,0,0,0
11,161,92,2,2146.66,30986,17,12,1,60177,444,12,0
11,171,87,191,78.87,33233,0,0,0,60000,300,10,1
11,171,303,480,651.02,25098,2,26,5,60680,996,89,0
11,181,17,642,48092.08,34921,0,0,0,60000,502,13,1
241,164,0,0,4453.73,31032,16,6,0,60640,897,12,1
250,165,0,0,585,31118,4,6,1,60622,935,12,1
11,161,92,163,8739.49,11763,2,7,0,60107,639,46,1
250,165,0,0,651.83,31970,4,6,0,60640,66,13,1
11,181,0,406,5000,71596,26,35,0,60649,171,66,1
131,183,0,0,609,30303,0,0,0,60000,834,11,1
11,171,300,193,191.11,36561,0,0,0,60000,509,12,1
22,185,2,605,1170.5,34967,4,6,0,60610,996,15,1
184,188,0,0,10101.46,25394,3,2,2,60607,191,81,1
11,161,24,956,1464,24932,3,5,1,60101,364,73,0
131,183,0,0,1152,30299,0,0,0,60000,834,11,1
188,179,0,0,163461.87,33926,11,1,1,60106,45,13,1
11,181,19,253,259.75,28245,11,12,1,60618,552,10,1
11,171,28,701,15926.14,18085,10,16,1,33178,138,61,0
11,181,17,178,28008.75,29002,18,7,0,60616,99,12,1
11,181,87,276,43.98,33233,0,0,0,60000,300,10,1
22,175,400,151,968,51044,9,6,3,60612,87,90,1
11,161,86,190,1450.24,41709,12,12,1,60501,946,12,1
11,181,42,476,897.75,28090,5,5,1,60035,64,11,1
22,184,100,604,2142.53,33758,0,6,0,60612,151,14,1
11,171,42,925,299.99,33233,0,0,0,60000,300,10,1
241,174,0,0,5900.66,50447,16,6,0,60622,198,34,1
188,179,0,0,28751.4,40684,11,1,1,60609,809,13,1
106,171,0,0,105.12,20293,0,0,0,60000,285,62,1
11,181,87,920,13.99,33233,0,0,0,60000,300,10,1
138,184,0,0,2485.61,29707,12,7,0,60693,257,12,1
250,175,0,0,4447.5,55596,4,6,0,60623,53,30,1
270,177,0,0,1932.9,55363,27,6,0,60617,171,12,1
22,174,102,801,129.17,33702,0,6,0,60647,66,14,1
11,181,301,90,11541.77,31001,11,12,1,60609,681,11,0
188,179,0,0,15296.93,19339,11,2,3,60601,701,67,1
188,189,0,0,66198.97,28482,11,2,2,60504,278,11,0
11,171,21,791,658,28295,7,12,1,60628,538,10,0
1,117,102,225,150.33,33233,0,0,0,60000,300,10,1
11,181,17,854,22.14,33233,0,0,0,60000,300,10,1
11,181,86,563,231.25,30586,14,12,1,60477,994,11,0
11,171,20,667,212142.94,26632,0,0,0,60000,35,10,1
241,164,0,0,7420.8,31766,16,6,0,60628,0,13,0
11,181,28,676,3554.04,15451,3,12,0,60803,958,39,0
11,181,87,812,588.11,33233,0,0,0,60000,300,10,1
11,171,42,528,9.72,33233,0,0,0,60000,300,10,1
22,185,3,63,7221.01,58951,4,6,0,60622,626,46,1
22,175,3,249,42485.35,58880,4,6,0,60608,626,46,1
254,175,0,0,417.12,50012,9,6,3,60620,87,90,1
11,181,16,607,1096.31,40769,7,12,1,60606,416,13,0
11,171,30,781,15680,27955,2,22,1,60675,959,10,0
11,161,25,79,8652,26775,12,5,1,60155,581,10,0
11,171,89,617,1418.5,33232,0,0,0,60000,508,10,1
11,181,300,457,1235.5,30545,12,12,1,60139,487,12,0
138,174,0,0,75523.33,30741,11,15,1,60606,299,12,1
11,161,85,62,138.69,15028,19,12,1,60477,529,25,0
254,175,0,0,2225,50248,9,6,3,60642,115,91,1
11,171,86,928,3128.37,33233,0,0,0,60000,300,10,1
22,174,100,22,10020.51,36727,16,6,0,60613,888,17,1
22,175,400,793,1812,50132,9,6,3,60661,87,90,1
11,181,29,296,112022.89,18086,10,16,1,33178,507,65,0
22,185,5,533,2000,68171,4,6,0,60657,169,60,1
241,164,0,0,8882.28,33539,16,6,0,60608,764,13,1
11,181,29,446,639.65,20353,10,16,1,60655,645,66,0
11,181,0,435,2312.06,27470,3,5,6,60608,607,56,0
184,168,0,0,5950.44,30742,3,2,3,64180,212,82,1
11,181,41,423,18393.87,55365,6,7,0,60608,618,41,1
11,171,89,355,29.71,33233,0,0,0,60000,300,10,1
22,175,0,760,2452.69,55606,4,6,0,60606,53,30,1
11,171,15,208,119.97,33233,0,0,0,60000,300,10,1
188,189,0,0,316236.68,33926,11,1,1,60106,45,13,1
184,188,0,0,44230.26,32191,3,2,2,60607,889,11,1
250,145,0,0,13129.44,29259,4,6,0,60601,117,12,1
11,171,30,364,8788.2,29859,3,12,1,60628,818,10,1
11,181,301,256,9771,35679,2,22,1,60617,145,13,1
131,183,0,0,367.35,30295,0,0,0,60000,834,11,1
11,181,301,261,2881.8,30545,12,12,1,60139,487,12,0
11,161,85,181,9466.6,22875,2,26,5,60616,975,79,1
22,175,7,72,39957.19,33368,4,6,0,60653,508,13,1
22,185,2,438,4020,44135,4,6,0,60612,913,30,1
11,181,42,541,4000,79163,6,7,0,60608,949,80,0
106,181,0,0,3545.24,19393,15,41,3,60197,798,37,1
250,175,0,0,8540.36,41240,4,6,0,60644,781,22,1
11,171,18,252,218.34,30043,7,12,1,40285,219,82,0
11,181,1,352,6629.39,26901,3,12,1,60455,208,92,1
11,171,17,24,3341.1,30997,11,5,1,60631,26,12,1
11,171,68,814,1634.78,28775,0,0,0,60000,144,10,1
11,173,67,814,132375.65,33057,3,12,1,35967,942,12,1
250,175,0,0,545.24,28401,4,6,0,60628,850,11,1
250,175,0,0,2987.41,28488,4,6,0,60622,850,11,0
11,181,87,907,34279.2,33232,0,0,0,60000,508,10,1
250,165,0,0,12831.53,33373,4,6,0,60603,508,13,1
11,171,303,485,34433.48,26637,2,26,5,60661,803,98,1
131,173,0,0,385.4,30525,0,0,0,60000,834,11,1
11,171,17,850,2.99,30043,7,12,1,40285,219,82,0
11,171,30,701,80,20353,10,16,1,60655,645,66,0
11,161,96,38,398.7,28296,7,12,1,11747,538,10,1
11,171,300,603,395,24835,2,5,1,46406,957,79,1
11,171,20,686,5490.43,14595,0,0,0,60000,250,42,1
11,171,389,98,670,30545,12,12,1,60139,487,12,0
241,174,0,0,4047.64,33733,16,6,0,60613,139,14,0
250,175,0,0,41730.13,33325,4,6,0,60607,509,13,0
11,161,18,424,17129.11,18086,10,16,1,33178,507,65,0
11,181,28,168,845.84,21859,10,16,1,60636,645,66,0
11,181,29,238,352.58,33461,12,5,1,60614,447,12,1
22,174,101,565,579.05,33738,16,6,0,60623,141,14,1
184,188,0,0,152592.03,27953,3,2,2,60604,776,97,1
11,171,68,560,16625.05,26901,3,12,1,60455,208,92,1
22,185,8,344,15653.2,58618,4,6,0,60612,761,45,1
11,181,27,437,17113.04,18086,10,16,1,33178,507,65,0
250,175,0,0,7408.56,31997,4,6,0,60608,59,13,1
11,181,19,225,2778,41787,12,12,1,60155,946,12,1
11,181,19,778,2470,24835,2,5,1,46406,957,79,1
11,181,0,244,7516,34346,3,5,1,60103,836,12,1
250,175,0,0,5026.38,28405,4,6,0,60618,850,11,1
11,171,389,930,2892.96,20653,2,3,1,60035,469,74,1
22,175,3,904,28408.78,33336,4,6,0,60608,509,13,1
11,161,86,440,17683.56,26753,2,3,1,60439,431,10,1
11,181,15,855,9780,24512,11,12,1,60120,472,84,0
11,171,42,246,39975.34,32493,3,12,1,60612,592,12,1
188,179,0,0,25984.75,24387,11,2,2,60603,7,90,1
22,175,2,520,9002.69,57874,4,6,0,60653,637,44,1
11,161,18,665,1911.57,24027,10,5,1,60609,610,86,1
250,145,0,0,3750.1,29214,4,6,0,60602,117,12,0
158,186,0,0,44388.1,20293,0,0,0,60000,285,62,1
11,181,20,618,2940,49057,18,5,1,60609,592,14,1
11,171,30,831,13704.98,31001,11,12,1,60609,681,11,0
11,171,88,941,6057.25,33232,0,0,0,60000,508,10,1
11,171,31,1,3114.8,25325,12,5,1,60608,418,84,1
11,161,18,881,24984.43,29859,3,12,1,60628,818,10,1
250,175,0,0,263.24,55614,4,6,0,60608,53,30,1
22,175,6,613,3117.24,32338,4,6,0,60644,173,13,1
11,181,87,374,24.99,33233,0,0,0,60000,300,10,1
185,179,0,0,11500,27781,0,0,0,60000,939,10,1
11,171,28,258,4500,34964,12,5,1,60126,627,12,1
11,181,27,529,628.88,19542,10,16,6,30384,143,71,1
11,171,69,787,178.62,33233,0,0,0,60000,300,10,1
250,165,0,0,18679.4,31550,4,6,0,60649,954,12,1
11,181,87,534,1313.22,27434,0,0,0,60000,593,10,1
106,181,0,0,85.6,19393,15,41,3,60197,798,37,1
11,171,69,247,99.87,33233,0,0,0,60000,300,10,1
11,181,16,957,1566.09,29924,2,3,1,60803,952,11,1
11,171,303,34,1368.88,19573,2,3,1,60007,809,68,0
22,175,1,120,2287.08,32098,4,6,0,60657,729,12,1
11,171,389,715,62778.75,32638,0,0,0,60000,157,12,1
22,185,3,733,5349.15,55602,4,6,0,60643,53,30,1
250,175,0,0,16322,58931,4,6,0,60619,626,46,1
11,171,30,754,3071.55,29709,12,5,1,60176,822,11,1
250,165,0,0,13034.38,31997,4,6,0,60608,59,13,1
11,181,41,430,3359.98,33233,0,0,0,60000,300,10,1
159,186,0,0,4518.75,28640,17,5,4,98073,829,11,1
11,181,42,197,15788.85,26835,0,0,0,60000,387,10,1
11,181,302,779,3570.44,30370,13,26,5,75373,701,27,0
22,185,2,782,16915,58927,4,6,0,60636,761,45,1
11,171,68,478,99.87,33233,0,0,0,60000,300,10,1
22,185,0,257,3303.74,48794,4,6,0,60628,509,13,0
11,181,85,637,44500,51244,14,5,1,60469,767,18,1
241,174,0,0,6009.29,33756,16,6,0,60617,151,14,0
11,171,87,413,998.7,33233,0,0,0,60000,300,10,1
11,171,94,213,114.95,33233,0,0,0,60000,300,10,1
11,181,86,212,96.96,19651,12,5,1,60612,930,59,0
184,178,0,0,32614.48,30015,3,1,1,60639,59,12,1
22,185,400,40,6212.81,50242,9,6,3,60646,115,91,1
11,171,301,56,1503.83,33447,2,3,1,60090,118,13,1
11,171,29,692,15154.04,24025,10,5,1,60609,610,86,1
250,175,0,0,69421.13,52004,4,6,0,60607,510,13,1
184,178,0,0,55686.33,31640,3,1,1,60473,743,10,1
270,177,0,0,2534.76,51143,27,6,3,60626,171,12,1
11,171,30,322,5991.05,21860,10,16,1,60638,645,66,0
106,171,0,0,223688.85,19393,15,41,3,60197,798,37,1
11,171,389,655,19290.24,27955,2,22,1,60675,959,10,0
188,189,0,0,25087.85,24392,11,2,2,60532,7,90,1
22,174,102,424,16504.32,36727,16,6,0,60613,888,17,1
11,161,23,407,9.81,28296,7,12,1,11747,538,10,1
22,175,6,297,287.17,43770,4,6,1,60603,796,25,1
159,176,0,0,48807.93,28640,17,5,4,98073,829,11,1
11,171,30,656,2500,34964,12,5,1,60126,627,12,1
11,171,32,44,3753.88,24027,10,5,1,60609,610,86,1
22,185,0,513,34734.05,68655,4,6,0,60608,488,60,1
184,178,0,0,20422.67,29937,3,1,1,60106,59,12,1
11,171,68,247,3890,24835,2,5,1,46406,957,79,1
188,189,0,0,62775.39,28817,11,2,2,60680,219,11,1
11,181,0,563,13020,55127,0,0,0,60000,668,20,1
11,161,92,319,520,31057,28,5,1,60605,103,81,0
11,181,28,272,136.98,20353,10,16,1,60655,645,66,0
11,161,27,57,38673.29,26916,3,12,1,60618,208,92,0
22,184,101,969,7225.73,31702,0,6,0,60612,990,12,1
250,175,0,0,5773.3,48790,4,6,0,60603,509,13,1
138,164,0,0,485374,19539,0,0,0,60000,519,65,1
11,171,89,870,1445,30986,17,12,1,60177,444,12,0
11,171,20,852,1486.75,24932,3,5,1,60101,364,73,0
11,161,85,904,9587.54,35679,2,22,1,60617,145,13,1
188,189,0,0,26709.29,52082,11,2,2,60674,7,90,0
250,165,0,0,7237.62,31390,4,6,1,60610,941,12,1
22,175,4,679,23339.96,33826,4,6,0,60640,510,13,1
22,185,6,580,4431.85,67711,4,6,0,60657,169,60,1
250,165,0,0,1970.89,31236,4,6,0,60629,938,12,1
250,175,0,0,3162.71,32162,4,6,0,10173,144,13,1
11,181,28,105,2855.4,25325,12,5,1,60608,418,84,1
241,174,0,0,3151.8,33693,0,6,0,60657,65,14,1
11,171,29,525,702.51,24027,10,5,1,60609,610,86,1
22,175,0,509,736.32,31272,4,6,0,60609,938,12,1
11,171,28,414,1702.98,20414,10,16,1,60636,645,66,0
11,181,16,390,127.99,33233,0,0,0,60000,300,10,1
11,171,87,419,1891.6,32900,17,5,1,60177,848,12,1
11,171,20,808,36.67,33233,0,0,0,60000,300,10,1
22,185,4,577,8295.94,58806,4,6,0,60620,761,45,1
104,170,0,0,9159.34,9977,13,27,5,60606,0,0,0
11,181,41,617,38.8,33233,0,0,0,60000,300,10,1
11,181,20,219,11992.48,24512,11,12,1,60120,472,84,0
184,188,0,0,31392.7,30016,3,1,1,60639,59,12,1
250,165,0,0,69878.62,28390,4,6,0,60602,850,11,1
11,171,302,90,149103.67,26835,0,0,0,60000,387,10,1
11,171,41,417,13200,28759,0,0,0,60000,667,10,1
11,181,300,859,3094.5,62053,2,3,1,60035,361,38,0
11,181,300,734,3098.48,28296,7,12,1,11747,538,10,1
11,181,27,290,4857.96,24027,10,5,1,60609,610,86,1
11,171,68,740,1414.45,36561,0,0,0,60000,509,12,1
11,171,18,183,17928,33772,12,5,1,60078,910,12,1
22,184,101,542,12979.28,31675,16,6,0,60614,985,12,1
11,171,43,148,17694.88,28820,5,12,1,60613,508,11,0
11,171,29,951,830.26,24027,10,5,1,60609,610,86,1
106,181,0,0,455.96,19393,15,41,3,60197,798,37,1
11,171,88,47,105875,18455,26,36,6,85012,844,68,1
11,171,31,599,356.35,33461,12,5,1,60614,447,12,1
11,161,24,854,4712.57,26538,2,3,1,60634,409,10,1
11,171,68,701,949.34,33233,0,0,0,60000,300,10,1
11,171,89,127,155.89,33233,0,0,0,60000,300,10,1
22,175,6,689,6096.67,31229,4,6,0,60624,938,12,1
131,173,0,0,1201.75,30295,0,0,0,60000,834,11,1
250,175,0,0,2916.67,43738,4,6,1,60614,796,25,1
11,181,300,496,79350,29000,2,3,1,11050,587,11,0
11,181,87,89,20.38,33233,0,0,0,60000,300,10,1
11,171,88,530,13969.4,29173,2,7,0,60000,164,12,1
22,174,101,656,83.35,31766,16,6,0,60628,0,13,0
22,184,100,787,523.62,33698,16,6,0,60628,65,14,0
250,175,0,0,32666.57,32007,4,6,0,60651,59,13,1
22,185,5,412,1459.26,58941,4,6,0,60652,626,46,1
131,173,0,0,1850.8,30525,0,0,0,60000,834,11,1
11,171,89,455,9,33233,0,0,0,60000,300,10,1
167,177,0,0,19450,34452,1,23,2,60631,245,13,0
188,179,0,0,370598.39,39294,11,1,1,60062,373,13,0
11,181,28,584,4448,32679,12,12,1,60693,751,12,1
11,171,87,25,2286.6,28364,12,5,3,60678,380,10,0
11,171,90,268,123,15257,10,16,1,60137,660,56,0
184,178,0,0,11434.74,29717,3,2,2,60606,283,11,1
11,171,69,892,12306.14,26916,3,12,1,60618,208,92,0
22,184,100,536,4211.91,50407,16,6,0,60640,126,34,1
138,174,0,0,67700.4,29707,12,7,0,60693,257,12,1
22,185,3,371,61151.28,58932,4,6,0,60670,626,46,1
22,185,3,374,46780.83,28417,4,6,0,60653,850,11,1
11,181,41,127,945.9,30986,17,12,1,60177,444,12,0
11,171,68,919,3514,32564,19,5,1,60803,16,12,1
11,171,30,7,958.08,15257,10,16,1,60137,660,56,0
11,181,19,189,650,24835,2,5,1,46406,957,79,1
11,181,27,886,33768.6,18086,10,16,1,33178,507,65,0
11,171,17,472,28.84,33233,0,0,0,60000,300,10,1
106,171,0,0,66.9,19393,15,41,3,60197,798,37,1
138,184,0,0,8141.8,30722,12,2,3,80129,471,12,1
11,171,30,539,154.82,32679,12,12,1,60693,751,12,1
185,179,0,0,620.8,19393,15,41,3,60197,798,37,1
22,175,3,169,1891.82,43711,4,6,1,60607,796,25,1
11,161,85,532,1122121.26,27075,2,26,3,60638,524,95,1
22,175,0,950,3498.31,37796,4,6,0,60618,984,18,1
11,171,389,979,3195.96,20653,2,3,1,60035,469,74,1
11,181,86,216,200.02,26805,11,12,1,60604,118,10,0
106,171,0,0,931.18,20293,0,0,0,60000,285,62,1
158,176,0,0,406.99,14026,0,0,0,60000,797,47,1
11,171,71,129,812.66,31001,11,12,1,60609,681,11,0
106,171,0,0,12275.2,20293,0,0,0,60000,285,62,1
11,181,41,497,3422.2,62053,2,3,1,60035,361,38,0
185,179,0,0,620.8,19393,15,41,3,60197,798,37,1
11,171,302,913,16355.8,26633,2,26,5,63150,803,98,1
22,185,7,118,5011.98,67641,4,6,0,60647,169,60,1
22,187,0,430,1883.91,51156,27,6,3,60637,171,12,1
11,171,17,828,2783874,32501,9,7,0,60654,220,13,1
11,171,302,111,645.82,26638,2,26,5,63102,805,98,1
11,171,91,830,480.84,30300,0,0,0,60000,834,11,1
11,171,94,172,10371.76,30994,11,12,1,60611,364,12,1
11,161,95,483,1891.38,28295,7,12,1,60628,538,10,0
11,181,302,318,574.66,26648,2,26,5,60661,803,98,1
22,177,0,380,4431.5,51175,27,6,3,60643,171,12,1
11,181,87,912,13.19,33233,0,0,0,60000,300,10,1
11,181,28,392,248.68,33461,12,5,1,60614,447,12,1
22,174,100,320,92412.95,31676,16,6,0,60612,985,12,0
250,175,0,0,4422.22,48791,4,6,0,60616,509,13,1
11,181,300,558,3454.61,40769,7,12,1,60606,416,13,0
158,186,0,0,578.99,19393,15,41,3,60197,798,37,1
250,175,0,0,1260,52591,4,6,0,60644,174,13,1
11,171,31,966,433.1,48819,12,5,1,60477,85,13,1
184,168,0,0,26488.77,27729,11,18,1,60447,297,11,1
11,171,42,324,1221.48,28296,7,12,1,11747,538,10,1
250,175,0,0,4707.5,43924,4,6,0,60619,430,31,1
184,168,0,0,138295.85,32911,3,2,5,75373,689,12,1
185,179,0,0,11839.15,17702,13,27,3,60678,618,56,1
22,175,1,105,24900.35,32007,4,6,0,60651,59,13,1
254,175,0,0,4632.11,50237,9,6,3,60707,115,91,1
11,171,30,630,16655.83,30545,12,12,1,60139,487,12,0
11,181,300,278,569.55,30545,12,12,1,60139,487,12,0
131,183,0,0,557.15,30295,0,0,0,60000,834,11,1
